kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Tetraedron	trigonum					Gyldig	Ingen_bistatus	Tetraedron trigonum	Species	Tetraedron	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Tetraedron trigonum			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Tetraedron	trigonum		gracile		(Reinsch) De Toni	Gyldig	Ingen_bistatus	Tetraedron trigonum var. gracile	Variety	trigonum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Tetraedron trigonum var. gracile			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Tetraedron	minimum		scrobiculatum		Lagerheim	Gyldig	Ingen_bistatus	Tetraedron minimum var. scrobiculatum	Variety	minimum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Tetraedron minimum var. scrobiculatum			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Tetraedron	minimum		tetralobulatum			Gyldig	Ingen_bistatus	Tetraedron minimum var. tetralobulatum	Variety	minimum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Tetraedron minimum var. tetralobulatum			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Schroederia	setigera				(Schröder) Lemmermann	Gyldig	Ingen_bistatus	Schroederia setigera	Species	Schroederia	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Schroederia setigera	6001056.0	Schroederia setigera	https://www.dyntaxa.se/taxon/info/6001056
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Schroederia	spiralis				(Printz) Korshikov	Gyldig	Ingen_bistatus	Schroederia spiralis	Species	Schroederia	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Schroederia spiralis	257512.0	Schroederia spiralis	https://www.dyntaxa.se/taxon/info/257512
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Planktosphaeria	gelatinosa				G.M. Smith	Gyldig	Ingen_bistatus	Planktosphaeria gelatinosa	Species	Planktosphaeria	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Neochloridaceae - Planktosphaeria gelatinosa	238776.0	Planktosphaeria gelatinosa	https://www.dyntaxa.se/taxon/info/238776
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Diplochloris					Korshikov	Gyldig	Ingen_bistatus	Diplochloris	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Diplochloris	1016192.0	Diplochloris	https://www.dyntaxa.se/taxon/info/1016192
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella					Schmidle	Gyldig	Ingen_bistatus	Kirchneriella	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella	1010731.0	Kirchneriella	https://www.dyntaxa.se/taxon/info/1010731
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium					Komárk.-Legn.	Gyldig	Ingen_bistatus	Monoraphidium	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium	1016310.0	Monoraphidium	https://www.dyntaxa.se/taxon/info/1016310
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Pseudokirchneriella					Hindák	Gyldig	Ingen_bistatus	Pseudokirchneriella	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Pseudokirchneriella	1016209.0	Pseudokirchneriella	https://www.dyntaxa.se/taxon/info/1016209
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Quadrigula					Printz	Gyldig	Ingen_bistatus	Quadrigula	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Quadrigula	1010738.0	Quadrigula	https://www.dyntaxa.se/taxon/info/1010738
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus					Corda	Gyldig	Ingen_bistatus	Ankistrodesmus	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus	1010801.0	Ankistrodesmus	https://www.dyntaxa.se/taxon/info/1010801
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Chlorolobion					Korshikov	Gyldig	Ingen_bistatus	Chlorolobion	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Chlorolobion	1010728.0	Chlorolobion	https://www.dyntaxa.se/taxon/info/1010728
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Keratococcus					Pascher	Gyldig	Ingen_bistatus	Keratococcus	Genus	Ankistrodesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Keratococcus	1015215.0	Keratococcus	https://www.dyntaxa.se/taxon/info/1015215
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Keratococcus	bicaudatus				(A.Braun ex Rabenh.) J.B.Petersen	Gyldig	Ingen_bistatus	Keratococcus bicaudatus	Species	Keratococcus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Keratococcus bicaudatus	262134.0	Keratococcus bicaudatus	https://www.dyntaxa.se/taxon/info/262134
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Keratococcus	rhaphidioides				(Hansg.) Pascher	Gyldig	Ingen_bistatus	Keratococcus rhaphidioides	Species	Keratococcus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Keratococcus rhaphidioides	262135.0	Keratococcus rhaphidioides	https://www.dyntaxa.se/taxon/info/262135
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Keratococcus	suecicus				Hindák	Gyldig	Ingen_bistatus	Keratococcus suecicus	Species	Keratococcus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Keratococcus suecicus	257504.0	Keratococcus suecicus	https://www.dyntaxa.se/taxon/info/257504
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Chlorolobion	braunii				(Nägeli in Kützing) Komárek, 1979	Gyldig	Ingen_bistatus	Chlorolobion braunii	Species	Chlorolobion	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Chlorolobion braunii	238735.0	Chlorolobion braunii	https://www.dyntaxa.se/taxon/info/238735
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus	falcatus				(Corda) Ralfs	Gyldig	Ingen_bistatus	Ankistrodesmus falcatus	Species	Ankistrodesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus falcatus	238937.0	Ankistrodesmus falcatus	https://www.dyntaxa.se/taxon/info/238937
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus	fusiformis				Corda ex Korshikov	Gyldig	Ingen_bistatus	Ankistrodesmus fusiformis	Species	Ankistrodesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus fusiformis	238938.0	Ankistrodesmus fusiformis	https://www.dyntaxa.se/taxon/info/238938
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus	spiroides					Gyldig	Ingen_bistatus	Ankistrodesmus spiroides	Species	Ankistrodesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus spiroides	263154.0	Ankistrodesmus spiroides	https://www.dyntaxa.se/taxon/info/263154
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus	acicularis				(A. Braun) Korshikov	Gyldig	Ingen_bistatus	Ankistrodesmus acicularis	Species	Ankistrodesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus acicularis	257502.0	Ankistrodesmus acicularis	https://www.dyntaxa.se/taxon/info/257502
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus	bibraianum				Reinsch	Gyldig	Ingen_bistatus	Ankistrodesmus bibraianum	Species	Ankistrodesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus bibraianum			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Ankistrodesmus	spiralis				(Turner) Lemmermann	Gyldig	Ingen_bistatus	Ankistrodesmus spiralis	Species	Ankistrodesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Ankistrodesmus spiralis	6001153.0	Ankistrodesmus spiralis	https://www.dyntaxa.se/taxon/info/6001153
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Quadrigula	closterioides				(Bohlin) Printz	Gyldig	Ingen_bistatus	Quadrigula closterioides	Species	Quadrigula	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Quadrigula closterioides	238778.0	Quadrigula closterioides	https://www.dyntaxa.se/taxon/info/238778
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Quadrigula	korsikovii				Komarék	Gyldig	Ingen_bistatus	Quadrigula korsikovii	Species	Quadrigula	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Quadrigula korsikovii	238779.0	Quadrigula korsikovii	https://www.dyntaxa.se/taxon/info/238779
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Quadrigula	pfitzeri				(Schröder) G.M.Smith	Gyldig	Ingen_bistatus	Quadrigula pfitzeri	Species	Quadrigula	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Quadrigula pfitzeri	238780.0	Quadrigula pfitzeri	https://www.dyntaxa.se/taxon/info/238780
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Quadrigula	lacustris				(Chodat) G.M. Sm.	Gyldig	Ingen_bistatus	Quadrigula lacustris	Species	Quadrigula	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Quadrigula lacustris	257510.0	Quadrigula lacustris	https://www.dyntaxa.se/taxon/info/257510
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Pseudokirchneriella	subcapitata				(Korshikov) F. Hindák	Gyldig	Ingen_bistatus	Pseudokirchneriella subcapitata	Species	Pseudokirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Pseudokirchneriella subcapitata	263318.0	Pseudokirchneriella subcapitata	https://www.dyntaxa.se/taxon/info/263318
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Pseudokirchneriella	arcuata				(G.M.Sm.) Hindák	Gyldig	Ingen_bistatus	Pseudokirchneriella arcuata	Species	Pseudokirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Pseudokirchneriella arcuata	263270.0	Pseudokirchneriella arcuata	https://www.dyntaxa.se/taxon/info/263270
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	arcuatum				(Korshikov) Hindák	Gyldig	Ingen_bistatus	Monoraphidium arcuatum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium arcuatum	238753.0	Monoraphidium arcuatum	https://www.dyntaxa.se/taxon/info/238753
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	contortum				(Thuret) Komàrková-Legnerová	Gyldig	Ingen_bistatus	Monoraphidium contortum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium contortum	263741.0	Monoraphidium contortum	https://www.dyntaxa.se/taxon/info/263741
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	convolutum				(Corda) Komárková-Legnerová	Gyldig	Ingen_bistatus	Monoraphidium convolutum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium convolutum	238755.0	Monoraphidium convolutum	https://www.dyntaxa.se/taxon/info/238755
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	dybowskii				Hindak & Kom. Legnerova	Gyldig	Ingen_bistatus	Monoraphidium dybowskii	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium dybowskii	238756.0	Monoraphidium dybowskii	https://www.dyntaxa.se/taxon/info/238756
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	griffithii				(Berkeley) Komárková-Legnerová	Gyldig	Ingen_bistatus	Monoraphidium griffithii	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium griffithii	238757.0	Monoraphidium griffithii	https://www.dyntaxa.se/taxon/info/238757
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	irregulare				(G.M.Smith) Komárková-Legnerová	Gyldig	Ingen_bistatus	Monoraphidium irregulare	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium irregulare	263740.0	Monoraphidium irregulare	https://www.dyntaxa.se/taxon/info/263740
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	komarkovae				Nygaard	Gyldig	Ingen_bistatus	Monoraphidium komarkovae	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium komarkovae	238758.0	Monoraphidium komarkovae	https://www.dyntaxa.se/taxon/info/238758
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	minutum				(Nägeli) Komárková-legnerová	Gyldig	Ingen_bistatus	Monoraphidium minutum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium minutum	238759.0	Monoraphidium minutum	https://www.dyntaxa.se/taxon/info/238759
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	nanum				(Ettl) Hindak	Gyldig	Ingen_bistatus	Monoraphidium nanum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium nanum	263277.0	Monoraphidium nanum	https://www.dyntaxa.se/taxon/info/263277
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	tortile				(W. West & G.S. West) Komárková-Legnerová	Gyldig	Ingen_bistatus	Monoraphidium tortile	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium tortile	238761.0	Monoraphidium tortile	https://www.dyntaxa.se/taxon/info/238761
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	capricornutum				(Printz) Nygaard	Gyldig	Ingen_bistatus	Monoraphidium capricornutum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium capricornutum	238783.0	Monoraphidium capricornutum	https://www.dyntaxa.se/taxon/info/238783
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	mirabile				(W.West & G.S.West) Pankow	Gyldig	Ingen_bistatus	Monoraphidium mirabile	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium mirabile	238760.0	Monoraphidium mirabile	https://www.dyntaxa.se/taxon/info/238760
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Monoraphidium	subclavatum				Nygaard	Gyldig	Ingen_bistatus	Monoraphidium subclavatum	Species	Monoraphidium	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Monoraphidium subclavatum			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	arcuata				G. M. Smith	Gyldig	Ingen_bistatus	Kirchneriella arcuata	Species	Kirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella arcuata			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	lunaris				(Kirchner) K. Möbius	Gyldig	Ingen_bistatus	Kirchneriella lunaris	Species	Kirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella lunaris	238743.0	Kirchneriella lunaris	https://www.dyntaxa.se/taxon/info/238743
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	obesa				(G.S. West) Schmidle	Gyldig	Ingen_bistatus	Kirchneriella obesa	Species	Kirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella obesa	238744.0	Kirchneriella obesa	https://www.dyntaxa.se/taxon/info/238744
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	danubiana				Hindák, 1980	Gyldig	Ingen_bistatus	Kirchneriella danubiana	Species	Kirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella danubiana	238742.0	Kirchneriella danubiana	https://www.dyntaxa.se/taxon/info/238742
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	irregularis				Korshikov	Gyldig	Ingen_bistatus	Kirchneriella irregularis	Species	Kirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella irregularis	257506.0	Kirchneriella irregularis	https://www.dyntaxa.se/taxon/info/257506
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	subcapitata				Korshikov	Gyldig	Ingen_bistatus	Kirchneriella subcapitata	Species	Kirchneriella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella subcapitata			
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Kirchneriella	obesa		major		G.M. Sm.	Gyldig	Ingen_bistatus	Kirchneriella obesa var. major	Variety	obesa	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Kirchneriella obesa var. major	257507.0	Kirchneriella obesa var. major	https://www.dyntaxa.se/taxon/info/257507
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Ankistrodesmaceae	Diplochloris	lunata				(Fott) Fott	Gyldig	Ingen_bistatus	Diplochloris lunata	Species	Diplochloris	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Ankistrodesmaceae - Diplochloris lunata	263221.0	Diplochloris lunata	https://www.dyntaxa.se/taxon/info/263221
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Coelastrum					Nägeli	Gyldig	Ingen_bistatus	Coelastrum	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Coelastrum	1010744.0	Coelastrum	https://www.dyntaxa.se/taxon/info/1010744
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Crucigenia					Morren	Gyldig	Ingen_bistatus	Crucigenia	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Crucigenia	1010745.0	Crucigenia	https://www.dyntaxa.se/taxon/info/1010745
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Crucigeniella					Lemmerm.	Gyldig	Ingen_bistatus	Crucigeniella	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Crucigeniella	1010746.0	Crucigeniella	https://www.dyntaxa.se/taxon/info/1010746
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Desmodesmus					(Chodat) An, Friedl & Hegewald	Gyldig	Ingen_bistatus	Desmodesmus	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Desmodesmus	1010759.0	Desmodesmus	https://www.dyntaxa.se/taxon/info/1010759
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Didymocystis						Gyldig	Ingen_bistatus	Didymocystis	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Didymocystis	1015208.0	Didymocystis	https://www.dyntaxa.se/taxon/info/1015208
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Dimorphococcus					A. Braun	Gyldig	Ingen_bistatus	Dimorphococcus	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Dimorphococcus	1010782.0	Dimorphococcus	https://www.dyntaxa.se/taxon/info/1010782
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Komarekia					Fott	Gyldig	Ingen_bistatus	Komarekia	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Komarekia	1010748.0	Komarekia	https://www.dyntaxa.se/taxon/info/1010748
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus					Meyen	Gyldig	Ingen_bistatus	Scenedesmus	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus	1010749.0	Scenedesmus	https://www.dyntaxa.se/taxon/info/1010749
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetrastrum					Chodat	Gyldig	Ingen_bistatus	Tetrastrum	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum	1010751.0	Tetrastrum	https://www.dyntaxa.se/taxon/info/1010751
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Willea					Schmidle	Gyldig	Ingen_bistatus	Willea	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Willea	1010752.0	Willea	https://www.dyntaxa.se/taxon/info/1010752
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Dicellula					Swirenko	Gyldig	Ingen_bistatus	Dicellula	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Dicellula	1010760.0	Dicellula	https://www.dyntaxa.se/taxon/info/1010760
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Hofmania						Gyldig	Ingen_bistatus	Hofmania	Genus	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Hofmania	1015209.0	Hofmania	https://www.dyntaxa.se/taxon/info/1015209
