kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	mignotii				Moestrup, Thomsen & Hibberd in Vørs	Gyldig	Ingen_bistatus	Bicosoeca mignotii	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca mignotii
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	ovata				Lemmerm.	Gyldig	Ingen_bistatus	Bicosoeca ovata	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca ovata
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	paropsis				Skuja	Gyldig	Ingen_bistatus	Bicosoeca paropsis	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca paropsis
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	petiolata				(F. Stein) Bourr.	Gyldig	Ingen_bistatus	Bicosoeca petiolata	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca petiolata
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	planctonica				Kisselev	Gyldig	Ingen_bistatus	Bicosoeca planctonica	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca planctonica
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	socialis				Lauterborn	Gyldig	Ingen_bistatus	Bicosoeca socialis	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca socialis
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	turrigera				Nygaard	Gyldig	Ingen_bistatus	Bicosoeca turrigera	Species	Bicosoeca	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca turrigera
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	planctonica		multiannulata		Skuja	Gyldig	Ingen_bistatus	Bicosoeca planctonica var. multiannulata	Variety	planctonica	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca planctonica var. multiannulata
Chromista	Ochrophyta	Bikosea	Bicosoecales	Bicosoecaceae	Bicosoeca	mitra		suecica			Gyldig	Ingen_bistatus	Bicosoeca mitra var. suecica	Variety	mitra	Chromista - Ochrophyta - Bikosea - Bicosoecales - Bicosoecaceae - Bicosoeca mitra var. suecica
Chromista	Ochrophyta	Incertae sedis	Incertae sedis								Gyldig	Ingen_bistatus	Incertae sedis	Order	Incertae sedis	Chromista - Ochrophyta - Incertae sedis - Incertae sedis
Chromista	Ochrophyta	Incertae sedis	Incertae sedis	Incertae sedis							Gyldig	Ingen_bistatus	Incertae sedis	Family	Incertae sedis	Chromista - Ochrophyta - Incertae sedis - Incertae sedis - Incertae sedis
Chromista	Ochrophyta	Incertae sedis	Incertae sedis	Incertae sedis	Commation					H.A.Thomsen & J.Larsen	Gyldig	Ingen_bistatus	Commation	Genus	Incertae sedis	Chromista - Ochrophyta - Incertae sedis - Incertae sedis - Incertae sedis - Commation
Chromista	Ochrophyta	Incertae sedis	Incertae sedis	Incertae sedis	Commation	cryoporinum				Thomsen & Larsen, 1993	Gyldig	Ingen_bistatus	Commation cryoporinum	Species	Commation	Chromista - Ochrophyta - Incertae sedis - Incertae sedis - Incertae sedis - Commation cryoporinum
Chromista	Ochrophyta	Xanthophyceae	Rhizochloridales								Gyldig	Ingen_bistatus	Rhizochloridales	Order	Xanthophyceae	Chromista - Ochrophyta - Xanthophyceae - Rhizochloridales
Chromista	Ochrophyta	Xanthophyceae	Botrydiales								Gyldig	Ingen_bistatus	Botrydiales	Order	Xanthophyceae	Chromista - Ochrophyta - Xanthophyceae - Botrydiales
Chromista	Ochrophyta	Xanthophyceae	Mischococcales								Gyldig	Ingen_bistatus	Mischococcales	Order	Xanthophyceae	Chromista - Ochrophyta - Xanthophyceae - Mischococcales
Chromista	Ochrophyta	Xanthophyceae	Not_assigned_3666								Gyldig	Ingen_bistatus	Not_assigned_3666	Order	Xanthophyceae	Chromista - Ochrophyta - Xanthophyceae - Not_assigned_3666
Chromista	Ochrophyta	Xanthophyceae	Tribonematales							Pascher	Gyldig	Ingen_bistatus	Tribonematales	Order	Xanthophyceae	Chromista - Ochrophyta - Xanthophyceae - Tribonematales
Chromista	Ochrophyta	Xanthophyceae	Phyllosiphonales							Round	Gyldig	Ingen_bistatus	Phyllosiphonales	Order	Xanthophyceae	Chromista - Ochrophyta - Xanthophyceae - Phyllosiphonales
Chromista	Ochrophyta	Xanthophyceae	Phyllosiphonales	Phyllosiphonaceae							Gyldig	Ingen_bistatus	Phyllosiphonaceae	Family	Phyllosiphonales	Chromista - Ochrophyta - Xanthophyceae - Phyllosiphonales - Phyllosiphonaceae
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae						G.S.West	Gyldig	Ingen_bistatus	Tribonemataceae	Family	Tribonematales	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Heteropediaceae						D.J.Hibberd	Gyldig	Ingen_bistatus	Heteropediaceae	Family	Tribonematales	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Heteropediaceae
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Neonemataceae							Gyldig	Ingen_bistatus	Neonemataceae	Family	Tribonematales	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Neonemataceae
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema					Derbès & Solier	Gyldig	Ingen_bistatus	Tribonema	Genus	Tribonemataceae	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	bombycinum				(C.Agardh) Derbes & Solier	Gyldig	Ingen_bistatus	Tribonema bombycinum	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema bombycinum
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	aequale				Pascher	Gyldig	Ingen_bistatus	Tribonema aequale	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema aequale
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	affine				(Kütz.) G.S.West	Gyldig	Ingen_bistatus	Tribonema affine	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema affine
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	ambiguum				Skuja	Gyldig	Ingen_bistatus	Tribonema ambiguum	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema ambiguum
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	minus				(Wille) Hazen	Gyldig	Ingen_bistatus	Tribonema minus	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema minus
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	taeniatum				Pascher	Gyldig	Ingen_bistatus	Tribonema taeniatum	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema taeniatum
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	viride				Pascher	Gyldig	Ingen_bistatus	Tribonema viride	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema viride
Chromista	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	vulgare				Pascher	Gyldig	Ingen_bistatus	Tribonema vulgare	Species	Tribonema	Chromista - Ochrophyta - Xanthophyceae - Tribonematales - Tribonemataceae - Tribonema vulgare
Chromista	Ochrophyta	Xanthophyceae	Mischococcales	Botryochloridaceae						Pascher	Gyldig	Ingen_bistatus	Botryochloridaceae	Family	Mischococcales	Chromista - Ochrophyta - Xanthophyceae - Mischococcales - Botryochloridaceae
Chromista	Ochrophyta	Xanthophyceae	Mischococcales	Centritactaceae							Gyldig	Ingen_bistatus	Centritactaceae	Family	Mischococcales	Chromista - Ochrophyta - Xanthophyceae - Mischococcales - Centritactaceae
